Dates,Q_obs,Prec,ETP
25/09/74,2.395,28.12424918,3.882782301
26/09/74,2.455,0.059276495,3.200412042
27/09/74,2.47,0,3.832318202
28/09/74,2.56,7.445299955,3.592306026
29/09/74,2.648,0.297063117,3.766895225
30/09/74,2.601,0,3.798964648
01/10/74,2.487,0.794294758,3.971914281
02/10/74,2.382,0.091620215,3.913203136
03/10/74,2.29,0.137639432,3.249608647
04/10/74,2.238,30.75843207,3.866873594
05/10/74,2.178,4.209486563,4.06696411
06/10/74,2.12,17.24574533,4.233331348
07/10/74,2.001,0,4.153794644
08/10/74,1.897,0,3.865140809
09/10/74,1.797,0,3.189507241
10/10/74,1.731,0,3.391241551
11/10/74,1.632,0,3.907208474
12/10/74,1.574,0,4.06635648
13/10/74,1.445,1.130402527,4.072888497
14/10/74,1.368,0,3.986905339
15/10/74,1.24,4.153620027,4.04029658
16/10/74,0.986,14.24249381,4.109710143
17/10/74,0.896,0,4.086109426
18/10/74,0.788,0,4.047061475
19/10/74,0.743,0,3.989323252
20/10/74,0.681,0.581066429,4.011789947
21/10/74,0.612,0,4.134221408
22/10/74,0.541,8.604188277,4.221519835
23/10/74,0.518,8.455800043,4.219157532
24/10/74,0.493,4.589134872,3.955569397
25/10/74,0.468,0,3.798319524
26/10/74,0.446,0,3.94836972
27/10/74,0.426,0.195625212,3.674396364
28/10/74,0.388,0,3.676895298
29/10/74,0.371,0,3.483820926
30/10/74,0.353,0,3.245816899
31/10/74,0.34,0,4.300217394
01/11/74,0.326,0,4.392076519
02/11/74,0.313,0,4.455984973
03/11/74,0.3,8.515083303,4.447226476
04/11/74,0.287,0.593533677,4.230274251
05/11/74,0.273,0,4.30604964
06/11/74,0.268,0,4.180983978
07/11/74,0.257,0,4.202754395
08/11/74,0.236,0,4.048549752
09/11/74,0.228,0,3.913971682
10/11/74,0.224,0,4.044355517
11/11/74,0.221,0,3.602992695
12/11/74,0.217,0,3.643027756
13/11/74,0.211,0,3.957069329
14/11/74,0.203,0,4.05125571
15/11/74,0.194,0,4.036079856
16/11/74,0.184,0,4.514804296
17/11/74,0.174,0,4.615929279
18/11/74,0.161,0,4.481907943
19/11/74,0.152,0,4.427648273
20/11/74,0.145,0,4.312618988
21/11/74,0.133,0,4.211916555
22/11/74,0.121,0,4.146072976
23/11/74,0.115,0,4.352850057
24/11/74,0.111,0,4.195555555
25/11/74,0.107,0,4.290833705
26/11/74,0.105,0,4.510978143
27/11/74,0.1,0,4.580074596
28/11/74,0.096,0,4.55666103
29/11/74,0.089,0,4.501412762
30/11/74,0.083,0,4.451502696
01/12/74,0.077,0,4.314339532
02/12/74,0.071,0,4.459271976
03/12/74,0.065,0,4.510282479
04/12/74,0.06,0,4.650179695
05/12/74,0.057,0,4.545686992
06/12/74,0.054,0,4.712314503
07/12/74,0.05,0,4.375981208
08/12/74,0.046,0,4.206353815
09/12/74,0.042,0,4.323724315
10/12/74,0.041,0,4.620734455
11/12/74,0.039,0,4.478360669
12/12/74,0.037,0,4.583743848
13/12/74,0.034,0,4.528739764
14/12/74,0.033,0.791354581,4.700654736
15/12/74,0.031,0,4.526357212
16/12/74,0.029,0,4.39356986
17/12/74,0.028,0,3.921042309
18/12/74,0.026,0,4.246317239
19/12/74,0.024,0,4.727864149
20/12/74,0.021,0,4.797587787
21/12/74,0.019,0,4.650689139
22/12/74,0.015,0,4.47017885
23/12/74,0.015,0,4.300939216
24/12/74,0.014,0,4.535607119
25/12/74,0.014,0,4.737478605
26/12/74,0.013,0,4.651538212
27/12/74,0.012,0,4.110930232
28/12/74,0.011,0,4.127179711
29/12/74,0.01,0,4.070609887
30/12/74,0.01,0,4.348523221
